Date,Sales,Price,Quantity,Store,Region,Discount
24-03-2025,1082,39,32,Flipkart,East,20%
24-03-2025,597,58,17,Flipkart,North,20%
24-03-2025,1858,95,49,Flipkart,North,20%
24-03-2025,1224,81,49,Flipkart,North,20%
24-03-2025,932,100,46,Flipkart,North,15%
24-03-2025,473,60,8,Flipkart,South,20%
24-03-2025,1790,43,34,Flipkart,South,5%
24-03-2025,975,29,56,Flipkart,West,15%
24-03-2025,977,32,45,Myntra,South,5%
25-03-2025,1553,102,11,Ajio,North,15%
25-03-2025,1611,91,28,Ajio,North,20%
25-03-2025,1873,55,21,Ajio,South,20%
25-03-2025,474,28,17,Ajio,South,5%
25-03-2025,2110,37,23,Ajio,South,10%
25-03-2025,1552,104,19,Ajio,West,5%
25-03-2025,2299,99,13,Ajio,West,5%
25-03-2025,1315,101,38,Ajio,West,10%
25-03-2025,1516,40,12,Amazon,North,5%
25-03-2025,1155,50,51,Amazon,North,10%
25-03-2025,1651,18,9,Amazon,South,15%
25-03-2025,545,110,13,Amazon,West,15%
25-03-2025,2338,44,47,Flipkart,East,20%
25-03-2025,1838,116,36,Flipkart,South,20%
25-03-2025,1631,110,29,Flipkart,West,5%
25-03-2025,1408,87,36,Myntra,East,10%
25-03-2025,1344,10,47,Myntra,East,5%
25-03-2025,2084,17,23,Myntra,South,20%
25-03-2025,473,44,23,Myntra,South,10%
25-03-2025,2213,26,12,Myntra,West,15%
26-03-2025,1408,31,51,Ajio,North,20%
26-03-2025,1966,105,34,Ajio,North,20%
26-03-2025,582,91,15,Ajio,South,15%
26-03-2025,2006,23,38,Ajio,West,20%
26-03-2025,424,27,42,Ajio,West,20%
26-03-2025,2293,10,42,Ajio,West,10%
26-03-2025,1393,39,54,Ajio,West,5%
26-03-2025,1721,87,47,Amazon,East,20%
26-03-2025,1110,78,43,Amazon,North,20%
26-03-2025,1209,111,28,Amazon,South,15%
26-03-2025,1324,80,52,Amazon,South,20%
26-03-2025,1788,68,22,Amazon,West,15%
26-03-2025,1897,27,57,Flipkart,East,20%
26-03-2025,1963,95,41,Flipkart,East,15%
26-03-2025,865,108,13,Flipkart,North,10%
26-03-2025,1036,38,44,Flipkart,North,5%
26-03-2025,872,99,15,Myntra,East,5%
26-03-2025,1200,87,38,Myntra,South,5%
26-03-2025,682,76,42,Myntra,South,10%
26-03-2025,2271,37,25,Myntra,West,10%
27-03-2025,2075,81,25,Ajio,North,15%
27-03-2025,1175,77,32,Ajio,North,5%
27-03-2025,1502,27,44,Ajio,West,10%
27-03-2025,2376,62,23,Amazon,North,15%
27-03-2025,1724,67,36,Amazon,North,10%
27-03-2025,2142,14,29,Amazon,North,15%
27-03-2025,2026,71,14,Amazon,South,15%
27-03-2025,1977,97,16,Amazon,West,20%
27-03-2025,872,104,22,Flipkart,North,10%
27-03-2025,1542,89,45,Flipkart,South,5%
27-03-2025,1875,104,32,Flipkart,West,10%
27-03-2025,665,14,21,Myntra,South,5%
27-03-2025,1482,89,47,Myntra,South,5%
27-03-2025,971,89,41,Myntra,South,5%
27-03-2025,2308,57,46,Myntra,South,15%
27-03-2025,735,39,23,Myntra,West,10%
27-03-2025,1455,95,21,Myntra,West,5%
28-03-2025,1529,116,13,Ajio,East,20%
28-03-2025,2212,115,43,Ajio,East,20%
28-03-2025,1320,59,23,Ajio,North,10%
28-03-2025,1534,110,51,Ajio,North,10%
28-03-2025,1969,70,31,Ajio,South,10%
28-03-2025,470,99,39,Ajio,West,15%
28-03-2025,1649,85,24,Ajio,West,5%
28-03-2025,1650,86,23,Ajio,West,20%
28-03-2025,1239,76,37,Ajio,West,5%
28-03-2025,2203,78,37,Amazon,East,10%
28-03-2025,2060,103,20,Amazon,North,15%
28-03-2025,1688,80,8,Amazon,North,10%
28-03-2025,1710,59,38,Amazon,North,5%
28-03-2025,668,66,51,Amazon,South,5%
28-03-2025,2320,29,35,Amazon,South,5%
28-03-2025,2068,113,29,Amazon,West,15%
28-03-2025,2169,44,31,Amazon,West,5%
28-03-2025,1709,104,25,Amazon,West,15%
28-03-2025,598,92,20,Amazon,West,10%
28-03-2025,1479,57,16,Amazon,West,10%
28-03-2025,2281,108,55,Amazon,West,15%
28-03-2025,1248,10,10,Flipkart,North,20%
28-03-2025,516,15,20,Flipkart,South,5%
28-03-2025,2321,113,31,Flipkart,South,15%
28-03-2025,649,24,18,Flipkart,South,5%
28-03-2025,2218,83,20,Flipkart,South,20%
28-03-2025,1992,93,41,Flipkart,West,10%
28-03-2025,993,17,13,Flipkart,West,15%
28-03-2025,1953,90,36,Flipkart,West,20%
28-03-2025,1197,111,11,Myntra,East,5%
28-03-2025,873,74,12,Myntra,North,15%
28-03-2025,1011,103,18,Myntra,North,10%
28-03-2025,821,75,55,Myntra,North,20%
28-03-2025,2047,38,26,Myntra,West,15%
29-03-2025,2162,84,20,Ajio,East,15%
29-03-2025,1078,55,26,Ajio,West,5%
29-03-2025,1459,21,12,Amazon,East,10%
29-03-2025,517,85,32,Amazon,East,5%
29-03-2025,2238,34,9,Amazon,North,20%
29-03-2025,2048,23,15,Amazon,West,15%
29-03-2025,1030,101,8,Flipkart,North,15%
29-03-2025,1527,80,29,Flipkart,South,10%
29-03-2025,553,115,30,Flipkart,South,20%
29-03-2025,1633,111,22,Flipkart,West,5%
29-03-2025,1738,24,47,Myntra,East,10%
29-03-2025,2322,54,47,Myntra,North,5%
29-03-2025,897,105,31,Myntra,North,5%
29-03-2025,1757,26,24,Myntra,South,10%
29-03-2025,2040,62,32,Myntra,South,20%
29-03-2025,813,61,42,Myntra,South,15%
29-03-2025,1502,33,10,Myntra,West,10%
30-03-2025,618,57,55,Ajio,East,15%
30-03-2025,2140,8,32,Ajio,North,20%
30-03-2025,1068,92,48,Ajio,South,5%
30-03-2025,1915,68,22,Ajio,West,5%
30-03-2025,2076,73,41,Ajio,West,15%
30-03-2025,2187,11,44,Ajio,West,15%
30-03-2025,2048,21,31,Ajio,West,5%
30-03-2025,1585,61,8,Amazon,East,5%
30-03-2025,1230,29,18,Amazon,East,20%
30-03-2025,1641,62,57,Amazon,East,15%
30-03-2025,1877,86,37,Amazon,North,5%
30-03-2025,1412,34,8,Amazon,West,15%
30-03-2025,661,65,48,Flipkart,East,15%
30-03-2025,1888,32,8,Flipkart,North,10%
30-03-2025,1150,17,54,Flipkart,North,5%
30-03-2025,2361,80,30,Flipkart,North,10%
30-03-2025,903,116,8,Flipkart,South,5%
30-03-2025,1103,25,19,Flipkart,South,5%
30-03-2025,1498,31,45,Flipkart,South,10%
30-03-2025,2106,37,48,Flipkart,South,5%
30-03-2025,1654,67,29,Flipkart,West,10%
30-03-2025,848,77,33,Flipkart,West,5%
30-03-2025,927,54,11,Flipkart,West,20%
30-03-2025,1576,10,33,Flipkart,West,5%
30-03-2025,2313,105,22,Flipkart,West,10%
30-03-2025,540,92,16,Myntra,East,10%
30-03-2025,1755,18,56,Myntra,East,5%
30-03-2025,1166,45,48,Myntra,South,5%
31-03-2025,1105,24,17,Ajio,East,5%
31-03-2025,1533,20,20,Ajio,South,15%
31-03-2025,1773,78,40,Ajio,South,15%
31-03-2025,1367,97,17,Ajio,South,15%
31-03-2025,2055,73,56,Ajio,South,5%
31-03-2025,2125,22,41,Ajio,West,20%
31-03-2025,697,43,50,Ajio,West,5%
31-03-2025,854,82,38,Amazon,East,20%
31-03-2025,1069,71,45,Amazon,North,5%
31-03-2025,861,83,18,Amazon,South,10%
31-03-2025,1071,60,15,Amazon,South,20%
31-03-2025,546,40,49,Amazon,South,15%
31-03-2025,761,72,39,Amazon,West,20%
31-03-2025,977,17,22,Amazon,West,20%
31-03-2025,570,89,37,Amazon,West,10%
31-03-2025,920,16,47,Amazon,West,5%
31-03-2025,1329,77,44,Flipkart,East,15%
31-03-2025,2018,78,51,Flipkart,East,20%
31-03-2025,1869,98,50,Flipkart,East,10%
31-03-2025,2010,26,35,Flipkart,North,20%
31-03-2025,1437,41,48,Myntra,East,10%
31-03-2025,2130,98,20,Myntra,East,10%
31-03-2025,1239,103,17,Myntra,North,10%
31-03-2025,915,115,27,Myntra,South,10%
31-03-2025,621,34,15,Myntra,West,5%
01-04-2025,1165,77,45,Ajio,East,10%
01-04-2025,1481,27,55,Ajio,East,15%
01-04-2025,1163,97,40,Ajio,North,20%
01-04-2025,2086,101,48,Ajio,North,20%
01-04-2025,2189,15,53,Ajio,South,15%
01-04-2025,556,40,12,Ajio,South,5%
01-04-2025,2093,49,46,Ajio,South,15%
01-04-2025,1119,86,29,Ajio,West,20%
01-04-2025,857,62,53,Ajio,West,20%
01-04-2025,1492,97,35,Amazon,East,20%
01-04-2025,718,81,43,Amazon,East,15%
01-04-2025,2293,23,9,Amazon,North,5%
01-04-2025,1456,11,42,Amazon,North,5%
01-04-2025,1015,83,25,Amazon,West,20%
01-04-2025,796,83,29,Flipkart,East,15%
01-04-2025,855,96,36,Myntra,East,20%
01-04-2025,1365,52,56,Myntra,South,15%
02-04-2025,2238,16,36,Ajio,East,15%
02-04-2025,791,91,18,Ajio,North,15%
02-04-2025,960,117,25,Ajio,North,15%
02-04-2025,695,49,35,Ajio,North,15%
02-04-2025,1949,30,21,Ajio,South,15%
02-04-2025,927,95,24,Ajio,West,20%
02-04-2025,1023,107,37,Ajio,West,10%
02-04-2025,2230,70,52,Amazon,East,20%
02-04-2025,2245,40,18,Amazon,East,15%
02-04-2025,1497,62,33,Amazon,North,15%
02-04-2025,596,110,52,Flipkart,East,15%
02-04-2025,1035,64,44,Flipkart,East,15%
02-04-2025,500,94,18,Flipkart,North,20%
02-04-2025,1806,67,14,Flipkart,South,20%
02-04-2025,1404,28,54,Flipkart,South,5%
02-04-2025,2014,36,25,Flipkart,South,15%
02-04-2025,2374,69,46,Flipkart,West,10%
02-04-2025,1719,106,20,Myntra,North,5%
02-04-2025,1193,82,57,Myntra,South,5%
02-04-2025,884,81,34,Myntra,West,5%
03-04-2025,862,99,29,Ajio,East,15%
03-04-2025,794,80,34,Ajio,West,20%
03-04-2025,940,11,49,Amazon,North,15%
03-04-2025,2075,68,19,Amazon,North,5%
03-04-2025,1347,108,33,Amazon,South,10%
03-04-2025,920,93,23,Amazon,West,20%
03-04-2025,671,103,39,Amazon,West,10%
03-04-2025,1906,90,13,Amazon,West,15%
03-04-2025,1572,18,36,Amazon,West,10%
03-04-2025,1959,36,17,Amazon,West,20%
03-04-2025,1374,42,27,Amazon,West,5%
03-04-2025,2068,95,11,Amazon,West,5%
03-04-2025,1384,44,30,Flipkart,North,5%
03-04-2025,1100,86,53,Flipkart,South,5%
03-04-2025,944,33,28,Flipkart,South,15%
03-04-2025,1277,63,17,Myntra,East,15%
03-04-2025,1701,44,40,Myntra,North,15%
03-04-2025,2168,88,20,Myntra,South,20%
03-04-2025,1041,35,34,Myntra,West,20%
04-04-2025,1534,56,12,Ajio,East,20%
04-04-2025,1151,29,45,Ajio,North,5%
04-04-2025,1079,74,55,Ajio,West,5%
04-04-2025,1040,108,14,Amazon,East,10%
04-04-2025,2033,103,47,Amazon,East,20%
04-04-2025,2057,12,57,Amazon,North,5%
04-04-2025,969,115,37,Amazon,North,20%
04-04-2025,1532,91,28,Amazon,South,10%
04-04-2025,743,107,36,Amazon,West,15%
04-04-2025,1410,55,21,Flipkart,East,20%
04-04-2025,1194,28,34,Flipkart,East,5%
04-04-2025,1912,23,15,Flipkart,North,20%
04-04-2025,809,33,34,Flipkart,West,20%
04-04-2025,720,64,34,Myntra,North,5%
04-04-2025,1355,55,55,Myntra,South,20%
04-04-2025,1659,98,49,Myntra,South,10%
04-04-2025,1151,67,43,Myntra,South,15%
04-04-2025,1491,58,29,Myntra,South,5%
04-04-2025,2152,28,27,Myntra,West,20%
05-04-2025,1201,48,26,Ajio,East,15%
05-04-2025,923,60,55,Ajio,East,20%
05-04-2025,2298,51,43,Ajio,South,5%
05-04-2025,1042,43,43,Ajio,West,5%
05-04-2025,2326,51,45,Amazon,South,15%
05-04-2025,498,100,29,Amazon,South,15%
05-04-2025,648,55,23,Amazon,West,15%
05-04-2025,2160,104,18,Flipkart,East,15%
05-04-2025,734,112,13,Flipkart,East,5%
05-04-2025,999,110,55,Flipkart,East,10%
05-04-2025,1902,30,31,Flipkart,South,10%
05-04-2025,1032,15,10,Flipkart,West,10%
05-04-2025,1984,25,46,Flipkart,West,20%
05-04-2025,908,29,30,Flipkart,West,5%
05-04-2025,2127,18,15,Flipkart,West,15%
05-04-2025,1620,39,9,Myntra,East,10%
05-04-2025,983,39,51,Myntra,East,15%
05-04-2025,1692,46,22,Myntra,North,20%
05-04-2025,2070,117,9,Myntra,South,10%
05-04-2025,890,102,17,Myntra,South,15%
05-04-2025,1197,46,46,Myntra,South,5%
05-04-2025,2103,62,16,Myntra,West,5%
05-04-2025,1886,32,11,Myntra,West,15%
05-04-2025,2259,63,17,Myntra,West,20%
06-04-2025,2298,37,50,Ajio,North,20%
06-04-2025,1791,97,18,Ajio,North,20%
06-04-2025,2004,68,53,Ajio,North,20%
06-04-2025,2096,8,40,Ajio,South,10%
06-04-2025,1089,42,39,Ajio,South,10%
06-04-2025,2103,30,39,Amazon,East,15%
06-04-2025,1189,116,28,Amazon,East,20%
06-04-2025,2300,87,8,Amazon,East,5%
06-04-2025,521,22,45,Amazon,North,10%
06-04-2025,1233,24,42,Amazon,South,5%
06-04-2025,1553,98,33,Amazon,South,20%
06-04-2025,2056,43,41,Flipkart,East,10%
06-04-2025,2354,39,26,Flipkart,East,20%
06-04-2025,1700,117,24,Flipkart,East,20%
06-04-2025,443,99,45,Flipkart,East,15%
06-04-2025,1561,117,43,Flipkart,North,10%
06-04-2025,1718,22,35,Flipkart,North,15%
06-04-2025,1820,17,49,Flipkart,South,15%
06-04-2025,1941,59,37,Flipkart,South,10%
06-04-2025,1280,16,36,Myntra,North,10%
06-04-2025,2339,101,44,Myntra,West,15%
07-04-2025,1307,92,33,Ajio,East,15%
07-04-2025,2267,82,28,Ajio,East,15%
07-04-2025,932,64,35,Ajio,South,10%
07-04-2025,911,26,28,Ajio,South,15%
07-04-2025,963,47,37,Ajio,South,15%
07-04-2025,645,106,43,Amazon,East,5%
07-04-2025,1072,95,44,Amazon,North,20%
07-04-2025,2208,60,13,Amazon,North,15%
07-04-2025,2018,71,26,Amazon,North,5%
07-04-2025,1630,81,24,Amazon,South,20%
07-04-2025,464,25,36,Amazon,South,15%
07-04-2025,877,94,38,Amazon,South,20%
07-04-2025,724,24,27,Amazon,South,15%
07-04-2025,1985,37,26,Amazon,South,20%
07-04-2025,1929,14,25,Flipkart,North,10%
07-04-2025,928,95,11,Flipkart,South,10%
07-04-2025,2122,33,57,Flipkart,South,5%
07-04-2025,1088,97,35,Flipkart,West,5%
07-04-2025,2043,15,41,Myntra,East,20%
07-04-2025,1263,94,45,Myntra,East,10%
07-04-2025,1234,43,24,Myntra,North,20%
07-04-2025,1537,41,43,Myntra,South,20%
07-04-2025,915,81,37,Myntra,South,15%
07-04-2025,584,48,30,Myntra,West,10%
08-04-2025,1784,42,23,Ajio,East,20%
08-04-2025,2254,88,46,Ajio,East,5%
08-04-2025,1273,116,37,Ajio,East,10%
08-04-2025,1202,78,46,Ajio,South,5%
08-04-2025,1982,37,55,Ajio,West,10%
08-04-2025,559,41,47,Ajio,West,15%
08-04-2025,520,106,8,Amazon,East,5%
08-04-2025,2068,117,46,Amazon,East,15%
08-04-2025,1665,101,11,Amazon,North,15%
08-04-2025,1859,108,10,Amazon,South,15%
08-04-2025,1422,52,14,Amazon,West,20%
08-04-2025,2198,12,36,Flipkart,East,10%
08-04-2025,1073,89,13,Flipkart,East,15%
08-04-2025,1496,102,50,Flipkart,East,15%
08-04-2025,542,106,47,Flipkart,North,15%
08-04-2025,943,27,33,Flipkart,North,15%
08-04-2025,1739,55,48,Flipkart,West,5%
08-04-2025,1706,112,10,Myntra,East,15%
09-04-2025,462,110,14,Ajio,East,5%
09-04-2025,1778,50,36,Ajio,East,10%
09-04-2025,564,80,35,Ajio,North,5%
09-04-2025,2281,41,43,Ajio,West,10%
09-04-2025,1681,37,41,Ajio,West,5%
09-04-2025,1960,13,51,Amazon,North,20%
09-04-2025,1971,53,10,Amazon,West,10%
09-04-2025,2301,49,11,Amazon,West,5%
09-04-2025,941,73,36,Flipkart,North,5%
09-04-2025,1115,54,22,Myntra,East,20%
09-04-2025,1459,68,49,Myntra,North,10%
09-04-2025,1147,36,13,Myntra,South,15%
09-04-2025,812,112,46,Myntra,West,15%
10-04-2025,493,23,26,Ajio,East,15%
10-04-2025,696,27,8,Ajio,East,5%
10-04-2025,1529,95,54,Ajio,East,15%
10-04-2025,1287,31,10,Ajio,South,10%
10-04-2025,1763,80,15,Ajio,South,5%
10-04-2025,1264,34,29,Ajio,South,10%
10-04-2025,1997,67,16,Amazon,East,20%
10-04-2025,1306,69,29,Amazon,East,15%
10-04-2025,1036,94,52,Amazon,North,15%
10-04-2025,2097,16,36,Amazon,North,10%
10-04-2025,1940,74,11,Amazon,North,10%
10-04-2025,2114,39,55,Flipkart,East,20%
10-04-2025,976,80,9,Flipkart,East,10%
10-04-2025,1766,40,22,Flipkart,East,10%
10-04-2025,1498,9,36,Flipkart,South,5%
10-04-2025,604,100,33,Flipkart,South,10%
10-04-2025,1883,11,43,Flipkart,South,10%
10-04-2025,1405,94,26,Flipkart,West,5%
10-04-2025,1165,20,8,Flipkart,West,15%
10-04-2025,1733,23,28,Flipkart,West,15%
10-04-2025,667,93,20,Myntra,East,20%
10-04-2025,1407,8,23,Myntra,East,5%
10-04-2025,2268,59,45,Myntra,East,20%
10-04-2025,1728,101,44,Myntra,North,10%
10-04-2025,1959,70,32,Myntra,West,15%
11-04-2025,2177,115,41,Ajio,East,15%
11-04-2025,742,78,34,Ajio,South,5%
11-04-2025,1092,86,36,Ajio,West,10%
11-04-2025,2018,11,36,Amazon,West,20%
11-04-2025,1455,76,9,Flipkart,East,20%
11-04-2025,984,94,46,Flipkart,East,10%
11-04-2025,966,41,40,Flipkart,North,20%
11-04-2025,1408,15,51,Flipkart,South,5%
11-04-2025,1595,91,46,Flipkart,South,10%
11-04-2025,452,114,35,Flipkart,South,20%
11-04-2025,601,63,30,Myntra,East,15%
11-04-2025,1341,11,37,Myntra,North,10%
11-04-2025,577,23,52,Myntra,South,5%
11-04-2025,522,96,48,Myntra,South,15%
11-04-2025,1209,11,45,Myntra,South,5%
11-04-2025,1635,41,23,Myntra,South,5%
11-04-2025,1877,55,37,Myntra,West,15%
11-04-2025,544,26,44,Myntra,West,10%
11-04-2025,2066,92,25,Myntra,West,5%
12-04-2025,706,81,19,Ajio,North,10%
12-04-2025,538,61,34,Ajio,South,20%
12-04-2025,1868,113,25,Ajio,West,20%
12-04-2025,788,113,17,Amazon,East,5%
12-04-2025,635,14,31,Amazon,North,15%
12-04-2025,501,21,24,Amazon,West,20%
12-04-2025,591,17,52,Amazon,West,20%
12-04-2025,1072,79,26,Amazon,West,5%
12-04-2025,1971,53,52,Flipkart,East,5%
12-04-2025,1515,36,37,Flipkart,East,10%
12-04-2025,521,84,46,Flipkart,North,5%
12-04-2025,884,100,51,Flipkart,North,15%
12-04-2025,1368,104,29,Flipkart,South,15%
12-04-2025,1508,12,26,Myntra,North,20%
12-04-2025,1511,72,9,Myntra,South,20%
13-04-2025,1312,32,50,Ajio,East,5%
13-04-2025,699,72,12,Ajio,North,15%
13-04-2025,1837,117,25,Ajio,South,15%
13-04-2025,2162,53,31,Ajio,West,15%
13-04-2025,904,44,21,Amazon,East,5%
13-04-2025,2117,37,39,Amazon,North,5%
13-04-2025,951,91,8,Amazon,South,5%
13-04-2025,2071,62,46,Amazon,South,20%
13-04-2025,1534,53,34,Amazon,South,15%
13-04-2025,1403,76,15,Amazon,West,10%
13-04-2025,660,63,19,Flipkart,East,5%
13-04-2025,1729,100,56,Flipkart,East,10%
13-04-2025,1271,89,42,Flipkart,North,5%
13-04-2025,1712,21,38,Flipkart,West,20%
13-04-2025,2174,65,28,Flipkart,West,10%
13-04-2025,1446,43,42,Flipkart,West,20%
13-04-2025,641,104,39,Flipkart,West,20%
13-04-2025,1875,100,22,Myntra,East,15%
13-04-2025,1417,64,23,Myntra,North,10%
13-04-2025,712,113,57,Myntra,West,5%
14-04-2025,492,109,25,Ajio,East,5%
14-04-2025,835,42,10,Ajio,East,20%
14-04-2025,1246,28,47,Ajio,North,5%
14-04-2025,2291,106,55,Ajio,South,5%
14-04-2025,1922,103,49,Ajio,West,15%
14-04-2025,776,25,42,Amazon,East,5%
14-04-2025,1216,39,54,Amazon,East,10%
14-04-2025,1363,19,39,Amazon,North,20%
14-04-2025,674,59,54,Amazon,North,10%
14-04-2025,1243,50,19,Flipkart,East,20%
14-04-2025,2365,56,48,Flipkart,South,10%
14-04-2025,2081,47,30,Flipkart,West,15%
14-04-2025,2176,41,51,Myntra,East,20%
14-04-2025,1397,72,20,Myntra,East,15%
14-04-2025,2043,65,19,Myntra,North,15%
14-04-2025,860,69,35,Myntra,North,15%
14-04-2025,1183,85,22,Myntra,South,15%
14-04-2025,457,32,46,Myntra,West,10%
15-04-2025,1878,107,13,Ajio,East,10%
15-04-2025,1528,96,31,Ajio,North,5%
15-04-2025,796,89,16,Amazon,East,15%
15-04-2025,724,59,16,Amazon,South,20%
15-04-2025,2155,64,50,Amazon,South,5%
15-04-2025,1111,81,27,Amazon,West,5%
15-04-2025,1776,21,52,Amazon,West,10%
15-04-2025,1820,85,52,Amazon,West,20%
15-04-2025,1015,9,47,Flipkart,North,5%
15-04-2025,420,15,51,Flipkart,South,20%
15-04-2025,1987,65,48,Flipkart,West,10%
15-04-2025,2144,112,17,Myntra,East,5%
15-04-2025,564,23,27,Myntra,East,5%
15-04-2025,1667,67,53,Myntra,North,20%
15-04-2025,1160,116,47,Myntra,South,15%
15-04-2025,918,38,15,Myntra,West,10%
15-04-2025,1614,45,55,Myntra,West,5%
16-04-2025,1521,93,33,Ajio,East,15%
16-04-2025,2338,100,14,Ajio,East,15%
16-04-2025,1655,98,25,Ajio,North,15%
16-04-2025,886,109,10,Ajio,South,20%
16-04-2025,1628,27,17,Ajio,West,20%
16-04-2025,596,63,41,Amazon,North,15%
16-04-2025,1710,86,46,Amazon,South,20%
16-04-2025,812,81,21,Amazon,South,5%
16-04-2025,1421,82,41,Flipkart,East,20%
16-04-2025,655,91,41,Flipkart,East,5%
16-04-2025,1544,54,44,Flipkart,North,10%
16-04-2025,861,37,23,Flipkart,South,20%
16-04-2025,1879,59,53,Flipkart,South,5%
16-04-2025,1781,73,54,Flipkart,South,20%
16-04-2025,2109,26,24,Flipkart,West,5%
16-04-2025,817,117,17,Myntra,North,10%
16-04-2025,1390,31,38,Myntra,North,10%
16-04-2025,1259,47,26,Myntra,South,5%
16-04-2025,448,50,55,Myntra,South,10%
16-04-2025,774,69,18,Myntra,West,10%
17-04-2025,665,87,35,Ajio,East,20%
17-04-2025,1227,26,56,Ajio,East,10%
17-04-2025,1028,11,37,Ajio,North,10%
17-04-2025,1423,105,32,Ajio,North,15%
17-04-2025,996,104,27,Ajio,South,20%
17-04-2025,1447,115,57,Ajio,South,15%
17-04-2025,794,41,34,Amazon,East,5%
17-04-2025,1036,79,46,Amazon,South,10%
17-04-2025,1734,28,47,Amazon,West,10%
17-04-2025,1987,26,13,Amazon,West,15%
17-04-2025,513,105,45,Amazon,West,10%
17-04-2025,634,46,24,Amazon,West,10%
17-04-2025,2296,46,56,Flipkart,East,15%
17-04-2025,1723,57,42,Flipkart,East,15%
17-04-2025,1723,67,48,Flipkart,North,5%
17-04-2025,1032,78,54,Flipkart,South,5%
17-04-2025,1627,15,29,Flipkart,West,20%
17-04-2025,1829,21,40,Myntra,East,15%
17-04-2025,2330,76,46,Myntra,East,20%
17-04-2025,720,71,14,Myntra,East,10%
17-04-2025,705,64,26,Myntra,West,10%
18-04-2025,1775,45,10,Ajio,East,15%
18-04-2025,511,73,16,Ajio,South,10%
18-04-2025,675,70,13,Ajio,West,20%
18-04-2025,1485,84,32,Amazon,North,15%
18-04-2025,1705,102,13,Amazon,South,5%
18-04-2025,1298,36,41,Amazon,West,5%
18-04-2025,1847,47,20,Flipkart,East,5%
18-04-2025,2241,85,32,Flipkart,East,15%
18-04-2025,829,34,14,Flipkart,North,5%
18-04-2025,1600,40,46,Flipkart,North,5%
18-04-2025,950,49,44,Flipkart,North,15%
18-04-2025,434,83,15,Flipkart,South,15%
18-04-2025,719,11,44,Flipkart,South,20%
18-04-2025,1458,116,20,Myntra,East,20%
18-04-2025,2364,11,14,Myntra,East,10%
18-04-2025,2185,19,47,Myntra,North,20%
18-04-2025,939,66,27,Myntra,North,20%
18-04-2025,1472,26,50,Myntra,South,20%
18-04-2025,1208,26,46,Myntra,West,20%
19-04-2025,489,73,47,Ajio,East,10%
19-04-2025,1745,31,44,Ajio,East,5%
19-04-2025,1261,74,43,Ajio,South,10%
19-04-2025,1415,50,15,Ajio,South,5%
19-04-2025,780,95,45,Ajio,West,15%
19-04-2025,695,32,42,Amazon,East,15%
19-04-2025,1421,43,47,Amazon,South,20%
19-04-2025,1707,68,55,Amazon,South,10%
19-04-2025,970,11,14,Flipkart,East,5%
19-04-2025,2154,64,42,Flipkart,East,5%
19-04-2025,544,14,55,Flipkart,South,20%
19-04-2025,1345,24,28,Flipkart,West,10%
19-04-2025,718,91,26,Myntra,East,15%
19-04-2025,1924,107,28,Myntra,East,5%
19-04-2025,1343,90,21,Myntra,North,10%
19-04-2025,1480,68,37,Myntra,North,10%
19-04-2025,1115,78,54,Myntra,West,10%
20-04-2025,423,76,11,Ajio,East,20%
20-04-2025,558,59,13,Ajio,East,10%
20-04-2025,1550,102,9,Ajio,South,5%
20-04-2025,1863,32,29,Ajio,South,5%
20-04-2025,960,105,46,Amazon,North,10%
20-04-2025,1656,75,42,Amazon,North,20%
20-04-2025,1213,93,35,Amazon,South,10%
20-04-2025,1409,62,35,Amazon,West,5%
20-04-2025,2154,113,53,Amazon,West,20%
20-04-2025,1249,17,31,Flipkart,East,5%
20-04-2025,1304,105,22,Flipkart,East,5%
20-04-2025,1261,108,25,Flipkart,North,10%
20-04-2025,1488,23,16,Flipkart,North,15%
20-04-2025,2000,8,16,Flipkart,South,5%
20-04-2025,1760,70,28,Flipkart,West,15%
20-04-2025,958,19,9,Flipkart,West,10%
20-04-2025,467,50,41,Flipkart,West,5%
20-04-2025,1434,29,39,Flipkart,West,15%
20-04-2025,1139,51,48,Myntra,East,10%
20-04-2025,2306,44,39,Myntra,South,5%
20-04-2025,461,91,35,Myntra,West,15%
21-04-2025,1029,24,19,Ajio,East,20%
21-04-2025,1533,33,54,Ajio,East,10%
21-04-2025,736,39,48,Ajio,East,15%
21-04-2025,1403,52,54,Ajio,North,15%
21-04-2025,592,8,48,Ajio,South,10%
21-04-2025,2329,33,47,Ajio,South,5%
21-04-2025,902,96,57,Ajio,West,20%
21-04-2025,544,88,9,Amazon,East,10%
21-04-2025,1649,8,36,Amazon,West,20%
21-04-2025,1854,98,24,Amazon,West,15%
21-04-2025,568,28,57,Flipkart,East,10%
21-04-2025,1079,29,12,Flipkart,South,10%
21-04-2025,505,31,20,Flipkart,South,20%
